,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,Travel company,Name,VIP,RoomService,FoodCourt,Travel Outcome
7943,8480_02,Earth,False,G/1382/P,TRAPPIST-1e,38.0,Tulsa Inc,Shalle Cartz,False,0.0,847.0,Reached wrong destination
7944,8481_01,Europa,True,B/332/S,TRAPPIST-1e,60.0,Tulsa Inc,Mesarid Braned,False,0.0,0.0,Failed to reach
7945,8482_01,Earth,True,G/1358/S,55 Cancri e,47.0,Tulsa Inc,Lynnie Thonyderson,False,0.0,0.0,Reached wrong destination
7946,8483_01,Europa,True,D/253/S,TRAPPIST-1e,29.0,Blue Horizon,Axinon Clutcheed,True,0.0,0.0,Reached wrong destination
7947,8486_01,Earth,True,G/1360/S,TRAPPIST-1e,19.0,Tulsa Inc,France Anthompson,False,0.0,0.0,Reached wrong destination
7948,8487_01,Europa,,C/282/P,55 Cancri e,32.0,Blue Horizon,Kajamak Boderbint,True,65.0,,Reached wrong destination
7949,8489_01,Earth,True,G/1383/P,PSO J318.5-22,22.0,Blue Horizon,Elicey Danielps,False,,0.0,Succesfully reached Destination
7950,8491_01,Mars,False,F/1635/S,55 Cancri e,35.0,Tulsa Inc,Murs Panie,False,319.0,0.0,Reached wrong destination
7951,8492_01,Earth,False,F/1740/P,TRAPPIST-1e,28.0,Tulsa Inc,Lis Tersimpson,False,0.0,62.0,Succesfully reached Destination
7952,8493_01,Earth,True,G/1384/P,PSO J318.5-22,22.0,Blue Horizon,Hanna Goodson,False,0.0,0.0,Reached wrong destination
7953,8494_01,Mars,False,E/543/P,TRAPPIST-1e,42.0,Tulsa Inc,Cines Bota,False,770.0,0.0,Failed to reach
7954,8495_01,Europa,False,C/283/P,55 Cancri e,37.0,Tulsa Inc,Zauri Rupent,False,18.0,4754.0,Failed to reach
7955,8500_01,Mars,False,F/1743/P,TRAPPIST-1e,31.0,Tulsa Inc,Chios Purte,False,49.0,322.0,Reached wrong destination
7956,8502_01,Mars,False,D/254/S,TRAPPIST-1e,33.0,Blue Horizon,Cole Purte,True,1264.0,1787.0,Failed to reach
7957,8503_01,Europa,False,B/279/P,TRAPPIST-1e,48.0,Tulsa Inc,Izaron Coweboded,False,3784.0,917.0,Succesfully reached Destination
7958,8503_02,Europa,False,B/279/P,TRAPPIST-1e,31.0,Tulsa Inc,Keidus Coweboded,False,0.0,529.0,Succesfully reached Destination
7959,8503_03,Europa,True,B/279/P,55 Cancri e,18.0,Blue Horizon,Tabdhib Coweboded,False,0.0,0.0,Succesfully reached Destination
7960,8504_01,Earth,False,F/1744/P,TRAPPIST-1e,44.0,Blue Horizon,Catha Moranthons,False,0.0,0.0,Failed to reach
7961,8504_02,Earth,True,G/1385/P,55 Cancri e,22.0,Blue Horizon,Kencey Moranthons,False,0.0,0.0,Reached wrong destination
7962,8506_01,Earth,False,F/1746/P,TRAPPIST-1e,18.0,Tulsa Inc,Stal Benney,False,490.0,0.0,Failed to reach
7963,8508_01,Mars,True,F/1747/P,TRAPPIST-1e,48.0,Blue Horizon,Proos Bake,False,0.0,0.0,Succesfully reached Destination
7964,8508_02,Mars,True,F/1747/P,TRAPPIST-1e,2.0,Blue Horizon,Spikes Bake,False,0.0,0.0,Reached wrong destination
7965,8508_03,Mars,False,F/1747/P,TRAPPIST-1e,0.0,Tulsa Inc,Bonutz Bake,False,0.0,0.0,Failed to reach
7966,8509_01,Earth,False,G/1364/S,TRAPPIST-1e,43.0,Tulsa Inc,Lillia Kaufmaneyes,False,21.0,0.0,Reached wrong destination
7967,8511_01,Earth,False,G/1365/S,PSO J318.5-22,51.0,Tulsa Inc,Craine Moreman,False,590.0,28.0,Succesfully reached Destination
7968,8512_01,Earth,False,F/1637/S,55 Cancri e,48.0,Blue Horizon,Verly Flyncharlan,False,0.0,717.0,Reached wrong destination
7969,8514_01,Mars,,F/1748/P,TRAPPIST-1e,51.0,Blue Horizon,Kie Ste,False,870.0,28.0,Reached wrong destination
7970,8516_01,Earth,False,F/1750/P,TRAPPIST-1e,20.0,Blue Horizon,Denis Hopez,False,,0.0,Reached wrong destination
7971,8521_01,Europa,False,A/102/S,TRAPPIST-1e,41.0,Tulsa Inc,Castab Cuplial,False,0.0,0.0,Reached wrong destination
7972,8522_01,Earth,False,F/1751/P,TRAPPIST-1e,27.0,Blue Horizon,Ianna Quinnerettt,False,3.0,,Succesfully reached Destination
7973,8523_01,Europa,False,C/320/S,55 Cancri e,56.0,Blue Horizon,Weiaham Vendeck,False,53.0,3033.0,Failed to reach
7974,8524_01,Europa,True,B/333/S,55 Cancri e,26.0,Blue Horizon,Algeno Conablese,False,0.0,0.0,Succesfully reached Destination
7975,8528_01,Earth,False,G/1369/S,TRAPPIST-1e,21.0,Blue Horizon,Hencey Chanash,False,11.0,0.0,Reached wrong destination
7976,8530_01,Mars,False,F/1640/S,TRAPPIST-1e,,Blue Horizon,Sher Shpie,False,2502.0,0.0,Failed to reach
7977,8535_01,Earth,False,F/1642/S,55 Cancri e,23.0,Blue Horizon,Hilley Petton,False,348.0,210.0,Reached wrong destination
7978,8536_01,Europa,False,E/559/S,55 Cancri e,28.0,Blue Horizon,Mesatik Plattering,False,0.0,101.0,Reached wrong destination
7979,8537_01,Mars,True,F/1643/S,TRAPPIST-1e,40.0,Tulsa Inc,Whex Nutte,False,0.0,0.0,Reached wrong destination
7980,8537_02,Mars,False,F/1643/S,TRAPPIST-1e,39.0,Tulsa Inc,Cireal Nutte,False,5327.0,0.0,Succesfully reached Destination
7981,8537_03,Mars,True,F/1643/S,TRAPPIST-1e,16.0,Tulsa Inc,Tonch Nutte,,0.0,0.0,Succesfully reached Destination
7982,8539_01,Earth,False,G/1372/S,TRAPPIST-1e,20.0,Blue Horizon,Tance Simsey,False,59.0,29.0,Succesfully reached Destination
7983,8540_01,Earth,False,F/1645/S,TRAPPIST-1e,24.0,Tulsa Inc,Dory Sextones,False,686.0,0.0,Reached wrong destination
7984,8541_01,Mars,False,D/266/P,TRAPPIST-1e,45.0,Tulsa Inc,Squars Rekle,True,1093.0,950.0,Succesfully reached Destination
7985,8541_02,Mars,False,D/266/P,55 Cancri e,33.0,Blue Horizon,Booss Rekle,False,1914.0,5.0,Succesfully reached Destination
7986,8542_01,Mars,True,E/544/P,TRAPPIST-1e,19.0,Tulsa Inc,Dow Chate,False,0.0,0.0,Failed to reach
7987,8544_01,Earth,False,F/1647/S,TRAPPIST-1e,15.0,Blue Horizon,Yolana Booters,False,114.0,161.0,Succesfully reached Destination
7988,8545_01,Earth,False,F/1753/P,TRAPPIST-1e,18.0,Tulsa Inc,Regana Kirks,False,0.0,0.0,Reached wrong destination
7989,8548_01,Earth,False,F/1755/P,TRAPPIST-1e,21.0,Tulsa Inc,,False,129.0,106.0,Reached wrong destination
7990,8549_01,Mars,True,F/1648/S,TRAPPIST-1e,37.0,Blue Horizon,Tostex Grean,False,0.0,0.0,Reached wrong destination
7991,8551_01,Europa,False,D/257/S,TRAPPIST-1e,53.0,Blue Horizon,Sariton Disheract,False,0.0,847.0,Failed to reach
7992,8552_01,Mars,False,E/545/P,TRAPPIST-1e,19.0,Blue Horizon,Pot Hapie,False,0.0,0.0,Succesfully reached Destination
7993,8552_02,Mars,False,F/1756/P,TRAPPIST-1e,17.0,Tulsa Inc,Mins Hapie,False,387.0,0.0,Failed to reach
7994,8554_01,Earth,False,E/547/P,PSO J318.5-22,58.0,Tulsa Inc,Britta Valezaley,False,487.0,0.0,Reached wrong destination
7995,8556_01,Europa,False,B/280/P,TRAPPIST-1e,18.0,Tulsa Inc,Mirfar Optionful,False,0.0,1878.0,Succesfully reached Destination
7996,8556_02,Europa,False,B/280/P,55 Cancri e,25.0,Tulsa Inc,Sadard Optionful,True,0.0,3978.0,Failed to reach
7997,8557_01,Europa,True,B/334/S,TRAPPIST-1e,39.0,Blue Horizon,Cheleon Swingse,False,0.0,0.0,Failed to reach
7998,8557_02,Europa,True,B/334/S,55 Cancri e,40.0,Blue Horizon,Golaran Swingse,False,0.0,0.0,Failed to reach
7999,8559_01,Mars,False,E/548/P,TRAPPIST-1e,27.0,Blue Horizon,Ecco Make,True,3.0,952.0,Failed to reach
8000,8559_02,Mars,False,F/1758/P,TRAPPIST-1e,3.0,Tulsa Inc,Eclass Make,False,0.0,0.0,Reached wrong destination
8001,8559_03,Mars,True,F/1758/P,TRAPPIST-1e,18.0,Tulsa Inc,Goos Make,False,0.0,0.0,Failed to reach
8002,8560_01,Earth,True,G/1391/P,55 Cancri e,18.0,Blue Horizon,Glena Hahnstonsen,False,0.0,0.0,Reached wrong destination
8003,8561_01,Earth,True,G/1375/S,PSO J318.5-22,29.0,Tulsa Inc,Dandra Sandry,False,0.0,0.0,Reached wrong destination
8004,8566_01,Earth,False,G/1392/P,TRAPPIST-1e,22.0,Blue Horizon,Ferry Valexandez,False,3.0,214.0,Reached wrong destination
8005,8569_01,Europa,False,A/88/P,TRAPPIST-1e,34.0,Blue Horizon,Neutrak Lisholtery,False,0.0,3636.0,Succesfully reached Destination
8006,8570_01,Earth,True,G/1377/S,PSO J318.5-22,19.0,Blue Horizon,Denny Russon,False,0.0,0.0,Failed to reach
8007,8571_01,Mars,False,F/1651/S,TRAPPIST-1e,26.0,Blue Horizon,Yots Repie,False,5757.0,0.0,Succesfully reached Destination
8008,8572_01,Europa,False,A/89/P,TRAPPIST-1e,33.0,Tulsa Inc,Eltaird Hoorherve,False,0.0,739.0,Reached wrong destination
8009,8573_01,Earth,False,F/1652/S,TRAPPIST-1e,34.0,Blue Horizon,Marine Harry,,10.0,4.0,Reached wrong destination
8010,8573_02,Earth,True,G/1378/S,TRAPPIST-1e,18.0,Tulsa Inc,Toniel Mirezavis,False,0.0,0.0,Failed to reach
8011,8574_01,Mars,True,F/1653/S,TRAPPIST-1e,40.0,Blue Horizon,Hork Welte,False,0.0,0.0,Succesfully reached Destination
8012,8574_02,Mars,,D/258/S,,53.0,Tulsa Inc,Yakers Welte,False,1042.0,0.0,Succesfully reached Destination
8013,8574_03,Mars,True,F/1653/S,TRAPPIST-1e,8.0,Blue Horizon,Wales Rhuba,False,0.0,0.0,Reached wrong destination
8014,8574_04,Mars,False,F/1653/S,TRAPPIST-1e,54.0,Tulsa Inc,Ceros Welte,False,1763.0,0.0,Failed to reach
8015,8574_05,Mars,True,F/1653/S,55 Cancri e,29.0,Tulsa Inc,Eerch Welte,,0.0,0.0,Reached wrong destination
8016,8577_01,Mars,True,F/1654/S,TRAPPIST-1e,56.0,Blue Horizon,Mans Kill,False,0.0,0.0,Failed to reach
8017,8580_01,Earth,False,G/1379/S,PSO J318.5-22,21.0,Tulsa Inc,Leen Goldendrice,False,4.0,3.0,Succesfully reached Destination
8018,8581_01,Europa,True,C/323/S,TRAPPIST-1e,25.0,Tulsa Inc,Kitauva Fawnsive,True,0.0,0.0,Failed to reach
8019,8581_02,Europa,True,C/323/S,TRAPPIST-1e,33.0,Blue Horizon,Mesatz Meplel,False,0.0,0.0,Succesfully reached Destination
8020,8584_01,Earth,False,F/1655/S,TRAPPIST-1e,22.0,Tulsa Inc,Marvey Coopelandez,False,4.0,0.0,Reached wrong destination
8021,8585_01,Mars,False,D/259/S,TRAPPIST-1e,50.0,Tulsa Inc,Cireal Kepie,False,748.0,164.0,Reached wrong destination
8022,8586_01,Mars,False,E/550/P,55 Cancri e,24.0,Blue Horizon,Zelowl Terry,False,0.0,0.0,Reached wrong destination
8023,8587_01,,False,F/1763/P,TRAPPIST-1e,25.0,Tulsa Inc,Ronard Fielsenders,False,637.0,0.0,Succesfully reached Destination
8024,8588_01,Mars,True,E/562/S,TRAPPIST-1e,59.0,Blue Horizon,Gramus Wist,False,0.0,0.0,Reached wrong destination
8025,8589_01,Europa,False,D/267/P,55 Cancri e,26.0,Tulsa Inc,Gacrab Gealter,False,6.0,728.0,Failed to reach
8026,8592_01,Europa,False,D/268/P,TRAPPIST-1e,19.0,Tulsa Inc,Bosoneb Gulthler,False,0.0,1406.0,Failed to reach
8027,8594_01,Earth,False,G/1381/S,TRAPPIST-1e,37.0,Tulsa Inc,Heremy Clayson,False,210.0,3.0,Failed to reach
8028,8595_01,Mars,True,E/551/P,TRAPPIST-1e,22.0,Tulsa Inc,Froos Stche,False,0.0,0.0,Reached wrong destination
8029,8596_01,Europa,True,C/284/P,TRAPPIST-1e,44.0,Blue Horizon,Aldah Healted,False,0.0,0.0,Failed to reach
8030,8596_02,Europa,True,C/284/P,55 Cancri e,25.0,Tulsa Inc,Menchah Healted,False,0.0,0.0,Reached wrong destination
8031,8597_01,Earth,True,G/1382/S,TRAPPIST-1e,23.0,Blue Horizon,Patoya Moreman,False,0.0,0.0,Succesfully reached Destination
8032,8598_01,Earth,False,G/1394/P,55 Cancri e,6.0,Tulsa Inc,Garley Mcbriggins,,0.0,0.0,Reached wrong destination
8033,8598_02,Earth,True,G/1394/P,PSO J318.5-22,39.0,Blue Horizon,Eriana Mcbriggins,False,0.0,0.0,Failed to reach
8034,8598_03,Earth,False,,55 Cancri e,26.0,Blue Horizon,Brada Mcbriggins,False,12.0,71.0,Succesfully reached Destination
8035,8599_01,Earth,False,G/1383/S,55 Cancri e,14.0,Blue Horizon,Lynnie Scottuez,False,547.0,145.0,Failed to reach
8036,8602_01,Earth,True,G/1396/P,TRAPPIST-1e,3.0,Blue Horizon,Robina Weissey,False,0.0,0.0,Succesfully reached Destination
8037,8602_02,Earth,False,G/1396/P,PSO J318.5-22,21.0,Tulsa Inc,Yvonna Weissey,,10.0,1028.0,Failed to reach
8038,8602_03,Earth,True,G/1396/P,,24.0,Blue Horizon,Elson Weissey,,0.0,0.0,Succesfully reached Destination
8039,8603_01,Earth,True,,PSO J318.5-22,18.0,Tulsa Inc,Hilip Klinson,False,0.0,0.0,Reached wrong destination
8040,8604_01,Mars,False,F/1765/P,,37.0,Tulsa Inc,Crat Stité,False,50.0,0.0,Failed to reach
8041,8604_02,Mars,True,F/1765/P,TRAPPIST-1e,21.0,Tulsa Inc,Halesh Stité,False,0.0,0.0,Failed to reach
8042,8605_01,Europa,False,C/324/S,TRAPPIST-1e,67.0,Tulsa Inc,Suhain Netshaless,False,0.0,82.0,Reached wrong destination
8043,8605_02,Europa,True,,TRAPPIST-1e,28.0,Blue Horizon,Mera Netshaless,False,0.0,0.0,Failed to reach
8044,8605_03,Europa,True,C/324/S,55 Cancri e,13.0,Tulsa Inc,Spuri Netshaless,,0.0,0.0,Succesfully reached Destination
8045,8605_04,Europa,False,C/324/S,TRAPPIST-1e,26.0,Tulsa Inc,Aldibah Netshaless,False,0.0,226.0,Failed to reach
8046,8605_05,Europa,True,C/324/S,55 Cancri e,33.0,Blue Horizon,Pleion Netshaless,False,0.0,0.0,Succesfully reached Destination
8047,8606_01,Earth,True,G/1386/S,TRAPPIST-1e,18.0,Blue Horizon,Tammyl Wolffy,False,0.0,0.0,Reached wrong destination
8048,8606_02,Earth,False,F/1658/S,TRAPPIST-1e,24.0,Blue Horizon,Gerry Wolffy,False,13.0,221.0,Reached wrong destination
8049,8606_03,Earth,False,E/563/S,TRAPPIST-1e,26.0,Blue Horizon,Gordo Wolffy,False,0.0,0.0,Failed to reach
8050,8607_01,Earth,False,G/1387/S,PSO J318.5-22,21.0,Blue Horizon,Lan Gainebergan,False,0.0,2202.0,Failed to reach
8051,8609_01,Earth,False,E/564/S,TRAPPIST-1e,27.0,Tulsa Inc,Bara Cochrisons,False,0.0,0.0,Succesfully reached Destination
8052,8610_01,Earth,True,G/1398/P,PSO J318.5-22,15.0,Tulsa Inc,Thondy Mayson,False,0.0,0.0,Succesfully reached Destination
8053,8611_01,Earth,False,F/1766/P,55 Cancri e,24.0,Blue Horizon,Rice Mejiaddox,False,2.0,644.0,Succesfully reached Destination
8054,8612_01,,False,G/1399/P,TRAPPIST-1e,31.0,Blue Horizon,Carlen Welles,False,4.0,9.0,Reached wrong destination
8055,8613_01,Earth,False,G/1388/S,TRAPPIST-1e,10.0,Tulsa Inc,,False,0.0,0.0,Reached wrong destination
8056,8614_01,Earth,False,G/1400/P,TRAPPIST-1e,23.0,Blue Horizon,,False,4.0,3.0,Failed to reach
8057,8615_01,Earth,False,E/565/S,55 Cancri e,50.0,Tulsa Inc,Kris Buckentry,False,0.0,0.0,Reached wrong destination
8058,8615_02,Earth,True,G/1389/S,55 Cancri e,13.0,Blue Horizon,Jarena Buckentry,False,0.0,0.0,Failed to reach
8059,8616_01,Mars,False,F/1767/P,TRAPPIST-1e,43.0,Tulsa Inc,Fruik Coune,False,27.0,0.0,Reached wrong destination
8060,8616_02,Mars,True,F/1767/P,55 Cancri e,20.0,Tulsa Inc,Skies Coune,False,0.0,0.0,Reached wrong destination
8061,8617_01,Earth,False,F/1768/P,TRAPPIST-1e,21.0,Tulsa Inc,Jeroy Cartiz,False,11.0,1475.0,Reached wrong destination
8062,8618_01,Europa,False,B/336/S,55 Cancri e,18.0,Blue Horizon,Hallux Resendent,False,0.0,694.0,Succesfully reached Destination
8063,8618_02,Europa,True,B/336/S,TRAPPIST-1e,16.0,Blue Horizon,Jihonon Resendent,False,0.0,0.0,Succesfully reached Destination
8064,8619_01,Europa,False,E/566/S,TRAPPIST-1e,47.0,Blue Horizon,Mardach Heermy,False,187.0,268.0,Reached wrong destination
8065,8620_01,Mars,False,F/1659/S,TRAPPIST-1e,35.0,Blue Horizon,Cinets Crité,True,1234.0,35.0,Failed to reach
8066,8623_01,Earth,False,,TRAPPIST-1e,15.0,Blue Horizon,Vandy Hoffergess,False,9.0,731.0,Reached wrong destination
8067,8624_01,Earth,False,F/1661/S,TRAPPIST-1e,46.0,Blue Horizon,Penne Kramorry,False,135.0,0.0,Succesfully reached Destination
8068,8624_02,Earth,True,G/1390/S,TRAPPIST-1e,6.0,Blue Horizon,Eristy Kramorry,,0.0,0.0,Reached wrong destination
8069,8626_01,Earth,False,F/1770/P,TRAPPIST-1e,26.0,Tulsa Inc,Alber Corman,False,1.0,0.0,Failed to reach
8070,8628_01,Earth,False,F/1664/S,PSO J318.5-22,49.0,Blue Horizon,Enry Johnsondez,False,0.0,18.0,Failed to reach
8071,8629_01,Earth,True,G/1391/S,TRAPPIST-1e,28.0,Blue Horizon,Royce Hamberterry,False,0.0,0.0,Failed to reach
8072,8631_01,Mars,True,E/553/P,TRAPPIST-1e,37.0,Blue Horizon,Denuts Stité,False,0.0,0.0,Reached wrong destination
8073,8633_01,Earth,False,F/1665/S,TRAPPIST-1e,17.0,Tulsa Inc,Jenne Daughessey,False,2.0,33.0,Reached wrong destination
8074,8634_01,Earth,False,G/1392/S,TRAPPIST-1e,38.0,Blue Horizon,Wenny Hurchez,False,1739.0,0.0,Succesfully reached Destination
8075,8635_01,Earth,False,E/554/P,TRAPPIST-1e,18.0,Blue Horizon,Joanry Welles,False,224.0,0.0,Reached wrong destination
8076,8636_01,Mars,True,F/1772/P,TRAPPIST-1e,55.0,Blue Horizon,Panzel Ruity,False,0.0,0.0,Reached wrong destination
8077,8637_01,,True,F/1773/P,TRAPPIST-1e,28.0,Blue Horizon,Sinkes Spien,False,0.0,0.0,Reached wrong destination
8078,8637_02,Mars,False,F/1773/P,TRAPPIST-1e,25.0,Blue Horizon,Varz Spien,False,987.0,0.0,Failed to reach
8079,8637_03,Mars,False,E/555/P,TRAPPIST-1e,17.0,Tulsa Inc,Nakes Spien,,330.0,1.0,Succesfully reached Destination
8080,8638_01,Earth,True,G/1402/P,TRAPPIST-1e,22.0,Blue Horizon,Therta Holliams,False,0.0,0.0,Reached wrong destination
8081,8638_02,Earth,False,G/1402/P,TRAPPIST-1e,4.0,Blue Horizon,Janee Holliams,False,0.0,0.0,Succesfully reached Destination
8082,8638_03,Earth,False,G/1402/P,55 Cancri e,3.0,Tulsa Inc,Britta Holliams,False,0.0,0.0,Failed to reach
8083,8639_01,Mars,True,E/567/S,TRAPPIST-1e,21.0,Tulsa Inc,Wifts Berle,False,0.0,0.0,Reached wrong destination
8084,8639_02,Mars,False,D/260/S,TRAPPIST-1e,24.0,Tulsa Inc,Cruts Berle,False,1455.0,2207.0,Failed to reach
8085,8640_01,Earth,False,F/1666/S,,50.0,Blue Horizon,Diandy Hurchrisong,False,133.0,0.0,Failed to reach
8086,8641_01,Mars,False,F/1667/S,TRAPPIST-1e,3.0,Blue Horizon,Cint Mille,False,0.0,0.0,Failed to reach
8087,8641_02,Mars,False,F/1667/S,TRAPPIST-1e,19.0,Tulsa Inc,Conth Mille,False,1146.0,0.0,Failed to reach
8088,8641_03,Mars,True,F/1667/S,TRAPPIST-1e,22.0,Tulsa Inc,Pech Mille,False,0.0,0.0,Succesfully reached Destination
8089,8642_01,Earth,False,F/1774/P,PSO J318.5-22,20.0,Blue Horizon,Yolace Berreranks,False,0.0,4.0,Succesfully reached Destination
8090,8643_01,Mars,False,F/1775/P,TRAPPIST-1e,18.0,Tulsa Inc,Dow Ramad,False,2048.0,0.0,Succesfully reached Destination
8091,8644_01,Earth,False,F/1668/S,TRAPPIST-1e,27.0,Blue Horizon,Shawne Dunnisey,False,20.0,0.0,Reached wrong destination
8092,8644_02,Earth,False,F/1668/S,TRAPPIST-1e,29.0,Tulsa Inc,Ninaha Dunnisey,False,0.0,0.0,Succesfully reached Destination
8093,8645_01,Earth,False,F/1776/P,55 Cancri e,23.0,Tulsa Inc,Herita Arneras,False,1.0,26.0,Succesfully reached Destination
8094,8646_01,Europa,True,C/325/S,TRAPPIST-1e,48.0,Blue Horizon,Neutrak Vertfull,False,0.0,0.0,Failed to reach
8095,8646_02,Europa,False,C/325/S,TRAPPIST-1e,32.0,Blue Horizon,Enifik Vertfull,False,0.0,1285.0,Failed to reach
8096,8646_03,Europa,True,C/325/S,TRAPPIST-1e,55.0,Blue Horizon,Atonon Vertfull,False,0.0,0.0,Succesfully reached Destination
8097,8646_04,Europa,False,C/325/S,55 Cancri e,49.0,Tulsa Inc,Chamark Vertfull,False,3.0,1108.0,Failed to reach
8098,8650_01,Earth,True,G/1404/P,TRAPPIST-1e,15.0,Tulsa Inc,Artis Weberton,False,0.0,0.0,Succesfully reached Destination
8099,8653_01,Earth,True,G/1393/S,TRAPPIST-1e,50.0,Blue Horizon,Racily Bairdyork,False,0.0,0.0,Succesfully reached Destination
8100,8654_01,Earth,False,F/1779/P,TRAPPIST-1e,35.0,Blue Horizon,Jeresa Noelan,False,777.0,0.0,Succesfully reached Destination
8101,8656_01,Europa,False,A/103/S,TRAPPIST-1e,29.0,Tulsa Inc,Antinon Imparmle,False,0.0,4455.0,Failed to reach
8102,8656_02,Europa,False,A/103/S,55 Cancri e,38.0,Blue Horizon,Almino Rotter,True,0.0,1298.0,Reached wrong destination
8103,8656_03,Europa,True,A/103/S,55 Cancri e,29.0,Blue Horizon,Eltares Imparmle,True,0.0,0.0,Reached wrong destination
8104,8657_01,Mars,False,F/1780/P,TRAPPIST-1e,39.0,Tulsa Inc,Caish Harta,False,200.0,0.0,Failed to reach
8105,8658_01,Mars,False,E/568/S,TRAPPIST-1e,49.0,Blue Horizon,Ney Forne,False,0.0,1.0,Reached wrong destination
8106,8658_02,Mars,False,F/1673/S,TRAPPIST-1e,39.0,Tulsa Inc,Batech Forne,False,345.0,0.0,Reached wrong destination
8107,8659_01,Earth,False,F/1781/P,TRAPPIST-1e,19.0,Tulsa Inc,Coley Ryanglasey,False,125.0,556.0,Failed to reach
8108,8661_01,Earth,False,F/1675/S,TRAPPIST-1e,19.0,Blue Horizon,Herina Pierry,False,886.0,0.0,Reached wrong destination
8109,8663_01,Earth,False,G/1394/S,TRAPPIST-1e,14.0,Tulsa Inc,Fery Hurchrisong,False,450.0,4791.0,Succesfully reached Destination
8110,8663_02,Earth,True,,55 Cancri e,40.0,Tulsa Inc,Donnie Hurchrisong,,0.0,0.0,Reached wrong destination
8111,8664_01,Earth,False,G/1395/S,TRAPPIST-1e,40.0,Tulsa Inc,Loisey Hallahaney,False,909.0,0.0,Succesfully reached Destination
8112,8667_01,Mars,False,F/1676/S,TRAPPIST-1e,20.0,Blue Horizon,Koat Kad,False,733.0,0.0,Succesfully reached Destination
8113,8668_01,Mars,True,F/1783/P,TRAPPIST-1e,6.0,Tulsa Inc,Mall Rapie,False,0.0,0.0,Succesfully reached Destination
8114,8668_02,Mars,False,D/269/P,TRAPPIST-1e,41.0,Blue Horizon,Mulk Rapie,False,806.0,16.0,Failed to reach
8115,8668_03,Mars,False,E/556/P,TRAPPIST-1e,37.0,Tulsa Inc,Toat Rapie,False,0.0,0.0,Succesfully reached Destination
8116,8669_01,Earth,False,F/1677/S,TRAPPIST-1e,31.0,Blue Horizon,Morrie Cartiz,False,949.0,0.0,Reached wrong destination
8117,8669_02,Earth,False,G/1397/S,TRAPPIST-1e,8.0,Tulsa Inc,Craine Cartiz,False,0.0,0.0,Reached wrong destination
8118,8669_03,Earth,False,F/1677/S,TRAPPIST-1e,55.0,Blue Horizon,Leence Cartiz,False,506.0,0.0,Succesfully reached Destination
8119,8670_01,Earth,True,G/1398/S,PSO J318.5-22,16.0,Tulsa Inc,Evenna Williotters,False,0.0,0.0,Succesfully reached Destination
8120,8671_01,Europa,False,A/90/P,55 Cancri e,29.0,Tulsa Inc,Avijava Ticagent,False,1.0,764.0,Failed to reach
8121,8672_01,Earth,False,G/1406/P,TRAPPIST-1e,40.0,Blue Horizon,Cary Rilley,False,21.0,155.0,Succesfully reached Destination
8122,8673_01,Europa,True,C/285/P,,27.0,Blue Horizon,Taurak Pentical,False,0.0,0.0,Reached wrong destination
8123,8674_01,Mars,False,F/1784/P,TRAPPIST-1e,21.0,Blue Horizon,Gra Resty,False,4924.0,0.0,Succesfully reached Destination
8124,8675_01,Europa,True,B/281/P,TRAPPIST-1e,25.0,Tulsa Inc,Benebah Droning,,0.0,0.0,Reached wrong destination
8125,8680_01,Mars,False,F/1786/P,TRAPPIST-1e,44.0,Tulsa Inc,Scera Sty,False,,971.0,Reached wrong destination
8126,8681_01,Mars,False,F/1787/P,TRAPPIST-1e,34.0,Blue Horizon,Colde Derry,False,368.0,499.0,Failed to reach
8127,8681_02,Mars,False,F/1787/P,TRAPPIST-1e,1.0,Blue Horizon,Rionk Facle,False,0.0,0.0,Succesfully reached Destination
8128,8681_03,Mars,False,F/1787/P,TRAPPIST-1e,1.0,Blue Horizon,Totax Derry,False,0.0,0.0,Reached wrong destination
8129,8683_01,Earth,False,F/1679/S,PSO J318.5-22,42.0,Blue Horizon,Dandra Prinson,False,51.0,6.0,Succesfully reached Destination
8130,8684_01,Earth,False,F/1788/P,TRAPPIST-1e,18.0,Tulsa Inc,Carly Meleon,False,1.0,1.0,Succesfully reached Destination
8131,8685_01,Earth,True,G/1400/S,55 Cancri e,21.0,Tulsa Inc,Ren Midtt,False,0.0,0.0,Succesfully reached Destination
8132,8687_01,Earth,False,F/1680/S,TRAPPIST-1e,24.0,Blue Horizon,Annon Cartiz,False,0.0,,Reached wrong destination
8133,8688_01,Earth,False,F/1681/S,TRAPPIST-1e,,Blue Horizon,Eillis Moodmandez,False,0.0,0.0,Succesfully reached Destination
8134,8691_01,Earth,True,G/1409/P,PSO J318.5-22,18.0,Blue Horizon,Thewis Pierry,False,0.0,0.0,Reached wrong destination
8135,8693_01,Earth,True,G/1410/P,PSO J318.5-22,27.0,Blue Horizon,Juanna Buckson,False,0.0,0.0,Succesfully reached Destination
